Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,branch-ult5,Question Key,Response
5,1562800628802,10/07/2019 23:17:08,1562800628532,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-4,1
6,1562800628802,10/07/2019 23:17:08,1562800628532,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-5,1
7,1562800628802,10/07/2019 23:17:08,1562800628532,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-6,1
8,1562800628802,10/07/2019 23:17:08,1562800628532,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-7,1
9,1562800628802,10/07/2019 23:17:08,1562800628532,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-8,1
10,1562800628802,10/07/2019 23:17:08,1562800628532,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-9,1
11,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-10,1
12,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-11,1
13,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-12,1
14,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-13,1
15,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-14,1
16,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-15,1
17,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-16,1
18,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-17,1
19,1562800628802,10/07/2019 23:17:08,1562800628533,-4,10/07/2019 19:17:08,8835,5,questionnaire-pwdh,,2797865,5be36f917432c0000189d51c,774571,,complete,,5d267197ba456a0015106ebb,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 75.0.3770.100,1920x1080,1919x978,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,END QUESTIONNAIRE,47984
1,1562800582200,10/07/2019 23:16:22,1562800582061,3,11/07/2019 02:16:22,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1920x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,BEGIN QUESTIONNAIRE,
2,1562800683524,10/07/2019 23:18:03,1562800683461,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-1,1
3,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-2,1
4,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-3,1
5,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-4,1
6,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-5,1
7,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-6,1
8,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-7,1
9,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-8,1
10,1562800683664,10/07/2019 23:18:03,1562800683463,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-9,1
11,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-10,1
12,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-11,1
13,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-12,1
14,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-13,1
15,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-14,1
16,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-15,1
17,1562800683664,10/07/2019 23:18:03,1562800683464,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-16,1
18,1562800683664,10/07/2019 23:18:03,1562800683465,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-17,1
19,1562800683664,10/07/2019 23:18:03,1562800683465,3,11/07/2019 02:18:03,8835,5,questionnaire-pwdh,,2797866,5ae0b456dc323f0001635e0b,774572,,complete,,5d2671806dc5bd00198aa4d5,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1920x1200,1903x1127,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,END QUESTIONNAIRE,101404
1,1562801172716,10/07/2019 23:26:12,1562801172210,-5,10/07/2019 18:26:12,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,BEGIN QUESTIONNAIRE,
2,1562801439844,10/07/2019 23:30:39,1562801438902,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-1,1
3,1562801440033,10/07/2019 23:30:40,1562801438904,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-2,1
4,1562801440033,10/07/2019 23:30:40,1562801438905,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-3,1
5,1562801440033,10/07/2019 23:30:40,1562801438905,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-4,1
6,1562801440033,10/07/2019 23:30:40,1562801438905,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-5,1
7,1562801440033,10/07/2019 23:30:40,1562801438905,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-6,1
8,1562801440033,10/07/2019 23:30:40,1562801438905,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-7,1
9,1562801440033,10/07/2019 23:30:40,1562801438906,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-8,1
10,1562801440033,10/07/2019 23:30:40,1562801438906,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-9,1
11,1562801440033,10/07/2019 23:30:40,1562801438906,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-10,1
12,1562801440033,10/07/2019 23:30:40,1562801438906,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-11,1
13,1562801440033,10/07/2019 23:30:40,1562801438906,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-12,1
14,1562801440033,10/07/2019 23:30:40,1562801438907,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-13,1
15,1562801440033,10/07/2019 23:30:40,1562801438907,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-14,1
16,1562801440033,10/07/2019 23:30:40,1562801438907,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-15,1
17,1562801440033,10/07/2019 23:30:40,1562801438907,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-16,1
18,1562801440033,10/07/2019 23:30:40,1562801438908,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-17,1
19,1562801440033,10/07/2019 23:30:40,1562801438908,-5,10/07/2019 18:30:38,8835,5,questionnaire-pwdh,,2797927,5b676f4d3662a80001590769,774602,,complete,,5d26740822313100010599c0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1349x625,after questionnairs,Consent,7,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,END QUESTIONNAIRE,266698
1,1562803161151,10/07/2019 23:59:21,1562803161756,-4,10/07/2019 19:59:21,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,BEGIN QUESTIONNAIRE,
2,1562803227879,11/07/2019 00:00:27,1562803227960,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-1,1
3,1562803228067,11/07/2019 00:00:28,1562803227965,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-2,1
4,1562803228067,11/07/2019 00:00:28,1562803227966,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-3,1
5,1562803228067,11/07/2019 00:00:28,1562803227966,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-4,1
6,1562803228067,11/07/2019 00:00:28,1562803227966,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-5,1
7,1562803228067,11/07/2019 00:00:28,1562803227967,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-6,1
8,1562803228067,11/07/2019 00:00:28,1562803227967,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-7,1
9,1562803228067,11/07/2019 00:00:28,1562803227967,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-8,1
10,1562803228067,11/07/2019 00:00:28,1562803227967,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-9,1
11,1562803228067,11/07/2019 00:00:28,1562803227968,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-10,1
12,1562803228067,11/07/2019 00:00:28,1562803227968,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-11,1
13,1562803228067,11/07/2019 00:00:28,1562803227968,-4,10/07/2019 20:00:27,8835,5,questionnaire-pwdh,,2797995,5b134a12bd9c31000156d4e2,774636,,complete,,5d267bbd1f84d50001e2e322,computer,Desktop or Laptop,Chromium OS 11895.118.0,Chrome 74.0.3729.159,1366x768,1366x641,after questionnairs,Consent,7,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,consent-12,1
