Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,branch-ult5,reaction time,key pressed,builtin rt,end_time,start_time,
28,1562773046696,10/07/2019 15:37:26,1562773046778,2,10/07/2019 17:37:26,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,86,40,85.59500006958842,1562773046675,1562773046589,
29,1562773046868,10/07/2019 15:37:26,1562773046955,2,10/07/2019 17:37:26,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,72,40,70.55500010028481,1562773046852,1562773046780,
30,1562773047088,10/07/2019 15:37:27,1562773047163,2,10/07/2019 17:37:27,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,102,40,101.22000006958842,1562773047061,1562773046959,
31,1562773047275,10/07/2019 15:37:27,1562773047355,2,10/07/2019 17:37:27,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,89,40,87.85000001080334,1562773047254,1562773047165,
32,1562773047447,10/07/2019 15:37:27,1562773047538,2,10/07/2019 17:37:27,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,77,40,76.39999990351498,1562773047436,1562773047359,
33,1562773047634,10/07/2019 15:37:27,1562773047717,2,10/07/2019 17:37:27,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,73.47499998286366,1562773047615,1562773047541,
34,1562773047806,10/07/2019 15:37:27,1562773047888,2,10/07/2019 17:37:27,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,66,40,65.10999985039234,1562773047786,1562773047720,
35,1562773047993,10/07/2019 15:37:27,1562773048079,2,10/07/2019 17:37:28,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,87,40,85.77500004321337,1562773047977,1562773047890,
36,1562773048197,10/07/2019 15:37:28,1562773048259,2,10/07/2019 17:37:28,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,73.95499991253018,1562773048156,1562773048082,
37,1562773048368,10/07/2019 15:37:28,1562773048449,2,10/07/2019 17:37:28,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,84,40,83.45500007271767,1562773048348,1562773048264,
38,1562773048556,10/07/2019 15:37:28,1562773048637,2,10/07/2019 17:37:28,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,84,40,82.6950001064688,1562773048536,1562773048452,
39,1562773048743,10/07/2019 15:37:28,1562773048825,2,10/07/2019 17:37:28,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,83,40,81.83500007726252,1562773048723,1562773048640,
40,1562773048915,10/07/2019 15:37:28,1562773048998,2,10/07/2019 17:37:28,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,70,40,68.50000005215406,1562773048897,1562773048827,
41,1562773049087,10/07/2019 15:37:29,1562773049175,2,10/07/2019 17:37:29,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,73,40,71.68499985709786,1562773049073,1562773049000,
42,1562773049291,10/07/2019 15:37:29,1562773049375,2,10/07/2019 17:37:29,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,97,40,95.65500007010996,1562773049274,1562773049177,
43,1562773052650,10/07/2019 15:37:32,1562773052731,2,10/07/2019 17:37:32,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,3251,40,3250.6899998988956,1562773052629,1562773049378,
44,1562773052822,10/07/2019 15:37:32,1562773052902,2,10/07/2019 17:37:32,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,68,40,66.43499992787838,1562773052801,1562773052733,
45,1562773052994,10/07/2019 15:37:32,1562773053074,2,10/07/2019 17:37:33,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,69,40,68.2600000873208,1562773052973,1562773052904,
46,1562773053182,10/07/2019 15:37:33,1562773053258,2,10/07/2019 17:37:33,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,76,40,74.98000003397465,1562773053155,1562773053079,
47,1562773053354,10/07/2019 15:37:33,1562773053437,2,10/07/2019 17:37:33,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,73.23999982327223,1562773053335,1562773053261,
48,1562773053544,10/07/2019 15:37:33,1562773053622,2,10/07/2019 17:37:33,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,81,40,79.44499980658293,1562773053521,1562773053440,
49,1562773053729,10/07/2019 15:37:33,1562773053814,2,10/07/2019 17:37:33,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,88,40,87.43999991565943,1562773053713,1562773053625,
50,1562773053932,10/07/2019 15:37:33,1562773054019,2,10/07/2019 17:37:34,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,100,40,99.37000018544495,1562773053917,1562773053817,
51,1562773054119,10/07/2019 15:37:34,1562773054204,2,10/07/2019 17:37:34,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,81,40,80.53999999538064,1562773054103,1562773054022,
52,1562773054291,10/07/2019 15:37:34,1562773054379,2,10/07/2019 17:37:34,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,71,40,70.17999980598688,1562773054278,1562773054207,
53,1562773054479,10/07/2019 15:37:34,1562773054561,2,10/07/2019 17:37:34,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,78,40,76.92499994300306,1562773054459,1562773054381,
54,1562773054666,10/07/2019 15:37:34,1562773054750,2,10/07/2019 17:37:34,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,83,40,82.07000000402331,1562773054647,1562773054564,
55,1562773054854,10/07/2019 15:37:34,1562773054936,2,10/07/2019 17:37:34,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,82,40,80.58499987237155,1562773054834,1562773054752,
56,1562773055041,10/07/2019 15:37:35,1562773055117,2,10/07/2019 17:37:35,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,76,40,75.51000011153519,1562773055015,1562773054939,
57,1562773055213,10/07/2019 15:37:35,1562773055303,2,10/07/2019 17:37:35,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,78,40,77.71499990485609,1562773055201,1562773055123,
58,1562773055400,10/07/2019 15:37:35,1562773055489,2,10/07/2019 17:37:35,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,83,40,81.5500000026077,1562773055388,1562773055305,
59,1562773055588,10/07/2019 15:37:35,1562773055676,2,10/07/2019 17:37:35,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,80,40,80.18500008620322,1562773055574,1562773055494,
60,1562773055775,10/07/2019 15:37:35,1562773055857,2,10/07/2019 17:37:35,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,78,40,76.37999998405576,1562773055756,1562773055678,
61,1562773055963,10/07/2019 15:37:35,1562773056044,2,10/07/2019 17:37:36,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,83,40,82.25500001572073,1562773055942,1562773055859,
62,1562773056135,10/07/2019 15:37:36,1562773056222,2,10/07/2019 17:37:36,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,72,40,71.41999993473291,1562773056120,1562773056048,
63,1562773056323,10/07/2019 15:37:36,1562773056409,2,10/07/2019 17:37:36,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,82,40,80.18500008620322,1562773056307,1562773056225,
64,1562773056525,10/07/2019 15:37:36,1562773056610,2,10/07/2019 17:37:36,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,97,40,96.1949999909848,1562773056509,1562773056412,
65,1562773056698,10/07/2019 15:37:36,1562773056786,2,10/07/2019 17:37:36,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,72,40,71.11499994061887,1562773056685,1562773056613,
66,1562773056885,10/07/2019 15:37:36,1562773056966,2,10/07/2019 17:37:36,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,74,40,73.1500000692904,1562773056863,1562773056789,
67,1562773057088,10/07/2019 15:37:37,1562773057169,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,97,40,96.55499993823469,1562773057066,1562773056969,
68,1562773057260,10/07/2019 15:37:37,1562773057341,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,68,40,66.66000001132488,1562773057239,1562773057171,
69,1562773057463,10/07/2019 15:37:37,1562773057539,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,92,40,90.71000013500452,1562773057436,1562773057344,
70,1562773057635,10/07/2019 15:37:37,1562773057717,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,73,40,72.84999988041818,1562773057616,1562773057543,
71,1562773057823,10/07/2019 15:37:37,1562773057903,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,82,40,81.43999986350536,1562773057802,1562773057720,
72,1562773057921,10/07/2019 15:37:37,1562773057905,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
73,1562773057921,10/07/2019 15:37:37,1562773057907,2,10/07/2019 17:37:37,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
74,1562773058277,10/07/2019 15:37:38,1562773058360,2,10/07/2019 17:37:38,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,350,40,349.54999992623925,1562773058258,1562773057908,
75,1562773058370,10/07/2019 15:37:38,1562773058365,2,10/07/2019 17:37:38,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,,,,,,
76,1562773058885,10/07/2019 15:37:38,1562773058976,2,10/07/2019 17:37:38,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,508,40,507.1650000754744,1562773058874,1562773058366,
77,1562773059135,10/07/2019 15:37:39,1562773059220,2,10/07/2019 17:37:39,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,137,40,136.0100000165403,1562773059117,1562773058980,
78,1562773059339,10/07/2019 15:37:39,1562773059425,2,10/07/2019 17:37:39,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,101,40,99.78000004775822,1562773059323,1562773059222,
79,1562773059885,10/07/2019 15:37:39,1562773059968,2,10/07/2019 17:37:39,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,438,40,436.8650000542402,1562773059866,1562773059428,
80,1562773060073,10/07/2019 15:37:40,1562773060151,2,10/07/2019 17:37:40,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,79,40,78.31000001169741,1562773060050,1562773059971,
81,1562773060261,10/07/2019 15:37:40,1562773060341,2,10/07/2019 17:37:40,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,84,40,83.07499997317791,1562773060238,1562773060154,
82,1562773060432,10/07/2019 15:37:40,1562773060516,2,10/07/2019 17:37:40,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,70,40,69.249999942258,1562773060414,1562773060344,
83,1562773060641,10/07/2019 15:37:40,1562773060718,2,10/07/2019 17:37:40,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,94,40,93.11999985948205,1562773060616,1562773060522,
84,1562773060814,10/07/2019 15:37:40,1562773060898,2,10/07/2019 17:37:40,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,75,40,74.2249998729676,1562773060796,1562773060721,
85,1562773061001,10/07/2019 15:37:41,1562773061083,2,10/07/2019 17:37:41,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,81,40,80.42500005103648,1562773060982,1562773060901,
86,1562773061188,10/07/2019 15:37:41,1562773061267,2,10/07/2019 17:37:41,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,80,40,79.02500010095537,1562773061166,1562773061086,
87,1562773061391,10/07/2019 15:37:41,1562773061476,2,10/07/2019 17:37:41,8835,5,task-cz44,,2794976,5bf300a7ac0f0d000180a247,773858,,complete,,5d26046ebc6de30001a73aa0,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3770.100,1366x768,1366x663,after questionnairs,Post Max Tapping Instructions and Training,5,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,AMI_accept,105,40,103.39000006206334,1562773061375,1562773061270,
