Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,reaction time,stimulus,button pressed
4,1555338650367,15/04/2019 14:30:50,1555338650138,1,15/04/2019 15:30:50,6138,39,task-jgum,,2463506,5c840d70969e2600152b2b5e,680171,,complete,,5cb494b0cc84cf001653bac8,computer,Desktop or Laptop,Windows 10,IE 11.0,1366x768,1366x643,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2035.2003310626933,/task/29849/3/asset/Goat.mp3,0
1,1555342923821,15/04/2019 15:42:03,1555342921150,-5,15/04/2019 10:42:01,6138,39,task-jgum,,2463849,56d0901c197fb1000b2348ee,680257,,complete,,5cb49ff97af0630017312a74,computer,Desktop or Laptop,Windows 10,Opera 60.0.3255.37,1920x1080,1880x978,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1588.4600000008504,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555342925995,15/04/2019 15:42:05,1555342923385,-5,15/04/2019 10:42:03,6138,39,task-jgum,,2463849,56d0901c197fb1000b2348ee,680257,,complete,,5cb49ff97af0630017312a74,computer,Desktop or Laptop,Windows 10,Opera 60.0.3255.37,1920x1080,1880x978,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2226.634999999078,/task/29849/3/asset/Dog.mp3,1
3,1555342928189,15/04/2019 15:42:08,1555342925596,-5,15/04/2019 10:42:05,6138,39,task-jgum,,2463849,56d0901c197fb1000b2348ee,680257,,complete,,5cb49ff97af0630017312a74,computer,Desktop or Laptop,Windows 10,Opera 60.0.3255.37,1920x1080,1880x978,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2207.875000000058,/task/29849/3/asset/Owl.mp3,0
4,1555342930226,15/04/2019 15:42:10,1555342927613,-5,15/04/2019 10:42:07,6138,39,task-jgum,,2463849,56d0901c197fb1000b2348ee,680257,,complete,,5cb49ff97af0630017312a74,computer,Desktop or Laptop,Windows 10,Opera 60.0.3255.37,1920x1080,1880x978,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2015.7099999996717,/task/29849/3/asset/Goat.mp3,0
1,1555362488206,15/04/2019 21:08:08,1555362476358,-6,15/04/2019 15:07:56,6138,39,task-jgum,,2467935,565e0989998e4400054bdd7e,681086,,complete,,5cb4f2745d358c00168a4aa2,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x925,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2233,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555362490460,15/04/2019 21:08:10,1555362478680,-6,15/04/2019 15:07:58,6138,39,task-jgum,,2467935,565e0989998e4400054bdd7e,681086,,complete,,5cb4f2745d358c00168a4aa2,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x925,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2307,/task/29849/3/asset/Dog.mp3,1
3,1555362492774,15/04/2019 21:08:12,1555362480980,-6,15/04/2019 15:08:00,6138,39,task-jgum,,2467935,565e0989998e4400054bdd7e,681086,,complete,,5cb4f2745d358c00168a4aa2,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x925,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2296,/task/29849/3/asset/Owl.mp3,0
4,1555362494024,15/04/2019 21:08:14,1555362482236,-6,15/04/2019 15:08:02,6138,39,task-jgum,,2467935,565e0989998e4400054bdd7e,681086,,complete,,5cb4f2745d358c00168a4aa2,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x925,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,1239,/task/29849/3/asset/Goat.mp3,0
1,1555519440587,17/04/2019 16:44:00,1555519440462,-4,17/04/2019 12:44:00,6138,39,task-jgum,,2475748,5c2eb9c30091e40001cba678,683238,,complete,,5cb756eb7ca1d700016f285f,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,26452.60000000053,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519444592,17/04/2019 16:44:04,1555519444556,-4,17/04/2019 12:44:04,6138,39,task-jgum,,2475748,5c2eb9c30091e40001cba678,683238,,complete,,5cb756eb7ca1d700016f285f,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,4089.66500000043,/task/29849/3/asset/Dog.mp3,1
3,1555519447946,17/04/2019 16:44:07,1555519447918,-4,17/04/2019 12:44:07,6138,39,task-jgum,,2475748,5c2eb9c30091e40001cba678,683238,,complete,,5cb756eb7ca1d700016f285f,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3359.314999999682,/task/29849/3/asset/Owl.mp3,0
4,1555519450590,17/04/2019 16:44:10,1555519450525,-4,17/04/2019 12:44:10,6138,39,task-jgum,,2475748,5c2eb9c30091e40001cba678,683238,,complete,,5cb756eb7ca1d700016f285f,computer,Desktop or Laptop,Mac OS 10.14.4,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2605.1399999996647,/task/29849/3/asset/Goat.mp3,0
1,1555519418671,17/04/2019 16:43:38,1555519420312,1,17/04/2019 17:43:40,6138,39,task-jgum,,2475749,5a341b9b9f2e74000137ec06,683241,,complete,,5cb75704659e3d00159208b5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4140.230000000884,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519426743,17/04/2019 16:43:46,1555519428428,1,17/04/2019 17:43:48,6138,39,task-jgum,,2475749,5a341b9b9f2e74000137ec06,683241,,complete,,5cb75704659e3d00159208b5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,8107.029999999213,/task/29849/3/asset/Dog.mp3,1
3,1555519428898,17/04/2019 16:43:48,1555519430590,1,17/04/2019 17:43:50,6138,39,task-jgum,,2475749,5a341b9b9f2e74000137ec06,683241,,complete,,5cb75704659e3d00159208b5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2157.869999999093,/task/29849/3/asset/Owl.mp3,0
4,1555519430946,17/04/2019 16:43:50,1555519432653,1,17/04/2019 17:43:52,6138,39,task-jgum,,2475749,5a341b9b9f2e74000137ec06,683241,,complete,,5cb75704659e3d00159208b5,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1440x900,1440x789,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2058.5400000018126,/task/29849/3/asset/Goat.mp3,0
1,1555519478883,17/04/2019 16:44:38,1555519482270,1,17/04/2019 17:44:42,6138,39,task-jgum,,2475755,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,63844.44500000063,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519482766,17/04/2019 16:44:42,1555519486187,1,17/04/2019 17:44:46,6138,39,task-jgum,,2475755,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3856.420000000071,/task/29849/3/asset/Dog.mp3,1
3,1555519484625,17/04/2019 16:44:44,1555519488163,1,17/04/2019 17:44:48,6138,39,task-jgum,,2475755,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1964.764999999723,/task/29849/3/asset/Owl.mp3,0
4,1555519487235,17/04/2019 16:44:47,1555519490631,1,17/04/2019 17:44:50,6138,39,task-jgum,,2475755,5a993b151eda410001365a23,683240,,complete,,5cb75705843398001600603c,computer,Desktop or Laptop,Windows 8.1,Chrome 73.0.3683.103,1366x768,1242x597,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2456.979999999923,/task/29849/3/asset/Goat.mp3,0
1,1555519420213,17/04/2019 16:43:40,1555519420293,-4,17/04/2019 12:43:40,6138,39,task-jgum,,2475756,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,5459.29999999953,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519423410,17/04/2019 16:43:43,1555519423542,-4,17/04/2019 12:43:43,6138,39,task-jgum,,2475756,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3242.099999999482,/task/29849/3/asset/Dog.mp3,1
3,1555519430445,17/04/2019 16:43:50,1555519430572,-4,17/04/2019 12:43:50,6138,39,task-jgum,,2475756,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,7024.400000000242,/task/29849/3/asset/Owl.mp3,0
4,1555519432539,17/04/2019 16:43:52,1555519432643,-4,17/04/2019 12:43:52,6138,39,task-jgum,,2475756,570521cfde5095001018a0c8,683244,,complete,,5cb757067ab7920001571e91,computer,Desktop or Laptop,Mac OS 10.9.5,Chrome 67.0.3396.87,1440x900,1440x900,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2066.70000000031,/task/29849/3/asset/Goat.mp3,0
1,1555519421541,17/04/2019 16:43:41,1555519422152,1,17/04/2019 17:43:42,6138,39,task-jgum,,2475757,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7361.934999935329,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519425867,17/04/2019 16:43:45,1555519426517,1,17/04/2019 17:43:46,6138,39,task-jgum,,2475757,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,4354.599999962375,/task/29849/3/asset/Dog.mp3,1
3,1555519428198,17/04/2019 16:43:48,1555519428881,1,17/04/2019 17:43:48,6138,39,task-jgum,,2475757,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2360.4599999962375,/task/29849/3/asset/Owl.mp3,0
4,1555519430539,17/04/2019 16:43:50,1555519431227,1,17/04/2019 17:43:51,6138,39,task-jgum,,2475757,5654f4b9d970d10011831e42,683239,,complete,,5cb75706cb58210016750c99,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x695,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2341.535000014119,/task/29849/3/asset/Goat.mp3,0
1,1555519425883,17/04/2019 16:43:45,1555519420373,1,17/04/2019 17:43:40,6138,39,task-jgum,,2475762,5c572653798cde00015f267f,683243,,complete,,5cb75748a0ce730001256ff7,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x944,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,7664,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519429476,17/04/2019 16:43:49,1555519424052,1,17/04/2019 17:43:44,6138,39,task-jgum,,2475762,5c572653798cde00015f267f,683243,,complete,,5cb75748a0ce730001256ff7,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x944,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3668,/task/29849/3/asset/Dog.mp3,1
3,1555519432711,17/04/2019 16:43:52,1555519427296,1,17/04/2019 17:43:47,6138,39,task-jgum,,2475762,5c572653798cde00015f267f,683243,,complete,,5cb75748a0ce730001256ff7,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x944,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,3233,/task/29849/3/asset/Owl.mp3,0
4,1555519434836,17/04/2019 16:43:54,1555519429425,1,17/04/2019 17:43:49,6138,39,task-jgum,,2475762,5c572653798cde00015f267f,683243,,complete,,5cb75748a0ce730001256ff7,computer,Desktop or Laptop,Windows 7,Firefox 66.0,1920x1080,1920x944,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2121,/task/29849/3/asset/Goat.mp3,0
1,1555519435117,17/04/2019 16:43:55,1555519434785,-7,17/04/2019 09:43:54,6138,39,task-jgum,,2475764,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,6515.999999974156,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519438304,17/04/2019 16:43:58,1555519438117,-7,17/04/2019 09:43:58,6138,39,task-jgum,,2475764,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3328.5150000010617,/task/29849/3/asset/Dog.mp3,1
3,1555519440447,17/04/2019 16:44:00,1555519440223,-7,17/04/2019 09:44:00,6138,39,task-jgum,,2475764,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2103.2650000124704,/task/29849/3/asset/Owl.mp3,0
4,1555519442134,17/04/2019 16:44:02,1555519441945,-7,17/04/2019 09:44:01,6138,39,task-jgum,,2475764,5c8974ef34daa70015e92daf,683245,,complete,,5cb756f7d55d9600010a2f7d,computer,Desktop or Laptop,Windows 10,Chrome 75.0.3739.0,1280x720,1280x605,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,1720.0299999967683,/task/29849/3/asset/Goat.mp3,0
1,1555519609377,17/04/2019 16:46:49,1555519608318,-4,17/04/2019 12:46:48,6138,39,task-jgum,,2475795,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,17504.779999988386,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519618559,17/04/2019 16:46:58,1555519617558,-4,17/04/2019 12:46:57,6138,39,task-jgum,,2475795,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,9229.980000003707,/task/29849/3/asset/Dog.mp3,1
3,1555519627486,17/04/2019 16:47:07,1555519626444,-4,17/04/2019 12:47:06,6138,39,task-jgum,,2475795,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,8877.114999981131,/task/29849/3/asset/Owl.mp3,0
4,1555519630345,17/04/2019 16:47:10,1555519629332,-4,17/04/2019 12:47:09,6138,39,task-jgum,,2475795,55b9a9b0fdf99b6906d2aba4,683250,,complete,,5cb757a55a63a200017eab8e,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2879.479999974137,/task/29849/3/asset/Goat.mp3,0
1,1555519606905,17/04/2019 16:46:46,1555519604933,1,17/04/2019 17:46:44,6138,39,task-jgum,,2475796,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,13924.15500000061,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519611523,17/04/2019 16:46:51,1555519609668,1,17/04/2019 17:46:49,6138,39,task-jgum,,2475796,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,4598.224999994272,/task/29849/3/asset/Dog.mp3,1
3,1555519615283,17/04/2019 16:46:55,1555519613316,1,17/04/2019 17:46:53,6138,39,task-jgum,,2475796,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3643.324999997276,/task/29849/3/asset/Owl.mp3,0
4,1555519618559,17/04/2019 16:46:58,1555519616707,1,17/04/2019 17:46:56,6138,39,task-jgum,,2475796,5c5a093738e69b0001dd9343,683242,,complete,,5cb757079f41b70017e6133a,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3384.74499998847,/task/29849/3/asset/Goat.mp3,0
1,1555519642606,17/04/2019 16:47:22,1555519669023,1,17/04/2019 17:47:49,6138,39,task-jgum,,2475802,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,4638.660000000016,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519648147,17/04/2019 16:47:28,1555519674553,1,17/04/2019 17:47:54,6138,39,task-jgum,,2475802,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,5510.739999999998,/task/29849/3/asset/Dog.mp3,1
3,1555519650311,17/04/2019 16:47:30,1555519676796,1,17/04/2019 17:47:56,6138,39,task-jgum,,2475802,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2213.0849999999773,/task/29849/3/asset/Owl.mp3,0
4,1555519652787,17/04/2019 16:47:32,1555519679262,1,17/04/2019 17:47:59,6138,39,task-jgum,,2475802,5880f713ab00f60001923541,683251,,complete,,5cb7570a3e985d0016c05f77,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1350x640,after questionnairs,HeadphonesCheck,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,2452.1700000000237,/task/29849/3/asset/Goat.mp3,0
1,1555519836626,17/04/2019 16:50:36,1555519834661,1,17/04/2019 17:50:34,6138,39,task-jgum,,2475833,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,6990.815000001021,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519842896,17/04/2019 16:50:42,1555519841021,1,17/04/2019 17:50:41,6138,39,task-jgum,,2475833,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,6352.5899999985995,/task/29849/3/asset/Dog.mp3,1
3,1555519850547,17/04/2019 16:50:50,1555519848589,1,17/04/2019 17:50:48,6138,39,task-jgum,,2475833,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7562.869999997929,/task/29849/3/asset/Owl.mp3,0
4,1555519853016,17/04/2019 16:50:53,1555519851148,1,17/04/2019 17:50:51,6138,39,task-jgum,,2475833,5c35655f87b777000170d85a,683252,,complete,,5cb757027c68990017026fe3,computer,Desktop or Laptop,Windows 7,Chrome 73.0.3683.103,1920x1080,1920x937,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,2554.5100000017555,/task/29849/3/asset/Goat.mp3,0
1,1555519922819,17/04/2019 16:52:02,1555519931385,1,17/04/2019 17:52:11,6138,39,task-jgum,,2475843,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,23161.930000060238,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519926510,17/04/2019 16:52:06,1555519935165,1,17/04/2019 17:52:15,6138,39,task-jgum,,2475843,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3748.380000004545,/task/29849/3/asset/Dog.mp3,1
3,1555519930698,17/04/2019 16:52:10,1555519938312,1,17/04/2019 17:52:18,6138,39,task-jgum,,2475843,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3136.744999908842,/task/29849/3/asset/Owl.mp3,0
4,1555519932744,17/04/2019 16:52:12,1555519941414,1,17/04/2019 17:52:21,6138,39,task-jgum,,2475843,57ade933b7a5690001ae184a,683257,,complete,,5cb759468d3792001b7bc9c7,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1366x768,1366x657,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,3095.020000007935,/task/29849/3/asset/Goat.mp3,0
1,1555519918812,17/04/2019 16:51:58,1555519919201,1,17/04/2019 17:51:59,6138,39,task-jgum,,2475844,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,11890.010000002803,"<p style=""color: black; font-size: 28px; font-weight: bold;"">This is a sound check. Please turn on the sound on.</p>",
2,1555519939409,17/04/2019 16:52:19,1555519939938,1,17/04/2019 17:52:19,6138,39,task-jgum,,2475844,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,20724.56499998225,/task/29849/3/asset/Dog.mp3,1
3,1555519946755,17/04/2019 16:52:26,1555519947276,1,17/04/2019 17:52:27,6138,39,task-jgum,,2475844,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7333.85999998427,/task/29849/3/asset/Owl.mp3,0
4,1555519954329,17/04/2019 16:52:34,1555519954830,1,17/04/2019 17:52:34,6138,39,task-jgum,,2475844,5c28cac3867f660001ae9c4a,683246,,complete,,5cb756fef07f86001a37a863,computer,Desktop or Laptop,Windows 10,Chrome 73.0.3683.103,1536x864,1536x754,after questionnairs,HeadphonesCheck,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,7542.41500000353,/task/29849/3/asset/Goat.mp3,0
